ENTRY            13740   20000328                             00001374000000001 
SUBENT        13740001   20000328                             00001374000100001 
BIB                 13         32                                 1374000100002 
INSTITUTE  (1USALAS,1USAOHO,2AUSIRK)                              1374000100003 
REFERENCE  (J,PR/C,60,064609,1999)                                1374000100004 
AUTHOR     (F.B.BATEMAN,R.C.HAIGHT,M.B.CHADWICK,S.M.STERBENZ,     1374000100005 
           S.M.GRIMES,H.VONACH)                                   1374000100006 
TITLE      Light charged-particle production from neutron         1374000100007 
            bombardment of silicon up to 60 MeV: Role of level    1374000100008 
            densities and isospin                                 1374000100009 
FACILITY   (MESON,1USALAS) WNR at LANSCE.                         1374000100010 
INC-SOURCE (SPALL) Protons on w target.                           1374000100011 
SAMPLE     2 natural silicon foils.                               1374000100012 
           9.78 mg/cm2 sample used for deuteron and most proton   1374000100013 
            data.                                                 1374000100014 
           0.320 mg/cm2 sample used for alpha-particle data and   1374000100015 
            lowest proton energies.                               1374000100016 
METHOD     (EDE)                                                  1374000100017 
DETECTOR   (TELES) Four 3-element  telescopes.                    1374000100018 
           1st element consisted of either a thin-window low-     1374000100019 
            pressure gass proportional counter for alpha          1374000100020 
            detection, or a thin silicon surface barrier detector.1374000100021 
           2nd element consisted of silicon surface barrier E     1374000100022 
            detectors.                                            1374000100023 
           3rd element consisted of CsI(Tl) detectors for higher  1374000100024 
            energy protons and alphas.                            1374000100025 
MONITOR    Silicon detectors calibrated using 228,229Th alpha-    1374000100026 
            particle source.                                      1374000100027 
CORRECTION Corrected for:                                         1374000100028 
           . particles not stopped in silicon detector,           1374000100029 
           . energy loss in detectors,                            1374000100030 
           .ejectile flight time from sample to detector.         1374000100031 
STATUS     Data received by email from R.Haight, 25 February 2000.1374000100032 
           No reply from R. Haight to author proof.               1374000100033 
HISTORY    (20000228C)                                            1374000100034 
ENDBIB              32          0                                 1374000100035 
NOCOMMON             0          0                                 1374000100036 
ENDSUBENT           35          0                                 1374000199999 
SUBENT        13740002   20000228                             00001374000200001 
BIB                  2          3                                 1374000200002 
REACTION   (14-SI-0(N,X)1-H-1,,DA/DE)                             1374000200003 
ERR-ANALYS (ERR-S) Statistical uncertainty.                       1374000200004 
           Systematic uncertainty about 10%.                      1374000200005 
ENDBIB               3          0                                 1374000200006 
NOCOMMON             0          0                                 1374000200007 
DATA                 6       4583                                 1374000200008 
EN-MIN     EN-MAX     ANG        E-MEAN     DATA       ERR-S      1374000200009 
 45.000     47.000    135.        33.500    0.00000    0.01292    1374000301676 
 45.000     47.000    135.        34.500    0.00000    0.01236    1374000301677 
 45.000     47.000    135.        35.500    0.00200    0.00649    1374000301678 
 45.000     47.000    135.        36.500    0.00154    0.00233    1374000301679 
 45.000     47.000    135.        47.500    0.00067    0.00153    1374000301680 
 45.000     47.000    135.        48.500    0.00285    0.00317    1374000301681 
 45.000     47.000    135.        51.500    0.00004    0.00039    1374000301682 
 45.000     47.000    135.        54.500    0.00113    0.00199    1374000301683 
 49.000     51.000     30.         3.500    0.00000    0.01924    1374000301684 
 49.000     51.000     30.         4.500    0.21387    0.07302    1374000301685 
 49.000     51.000     30.         5.500    0.32119    0.11455    1374000301686 
 49.000     51.000     30.         6.500    0.31612    0.08469    1374000301687 
 49.000     51.000     30.         7.500    0.42188    0.08963    1374000301688 
 49.000     51.000     30.         8.500    0.44173    0.09982    1374000301689 
 49.000     51.000     30.         9.500    0.20699    0.10509    1374000301690 
 49.000     51.000     30.        10.500    0.48005    0.09392    1374000301691 
 49.000     51.000     30.        11.500    0.59180    0.13347    1374000301692 
 49.000     51.000     30.        12.500    0.34680    0.12288    1374000301693 
 49.000     51.000     30.        13.500    0.12807    0.10644    1374000301694 
 49.000     51.000     30.        14.500    0.20474    0.10356    1374000301695 
 49.000     51.000     30.        15.500    0.22581    0.08348    1374000301696 
 49.000     51.000     30.        16.500    0.25935    0.08872    1374000301697 
 49.000     51.000     30.        17.500    0.24286    0.09443    1374000301698 
 49.000     51.000     30.        18.500    0.32242    0.07882    1374000301699 
 49.000     51.000     30.        19.500    0.37905    0.08281    1374000301700 
 49.000     51.000     30.        20.500    0.20551    0.08656    1374000301701 
 49.000     51.000     30.        21.500    0.29349    0.09278    1374000301702 
 49.000     51.000     30.        22.500    0.22529    0.08972    1374000301703 
 49.000     51.000     30.        23.500    0.26227    0.08808    1374000301704 
 49.000     51.000     30.        24.500    0.38477    0.07998    1374000301705 
 49.000     51.000     30.        25.500    0.31272    0.08695    1374000301706 
 49.000     51.000     30.        26.500    0.24761    0.08731    1374000301707 
 49.000     51.000     30.        27.500    0.22720    0.08523    1374000301708 
 49.000     51.000     30.        28.500    0.13327    0.08777    1374000301709 
 49.000     51.000     30.        29.500    0.34548    0.09611    1374000301710 
 49.000     51.000     30.        30.500    0.62277    0.08360    1374000301711 
 49.000     51.000     30.        31.500    0.76699    0.09425    1374000301712 
 49.000     51.000     30.        32.500    0.71928    0.07598    1374000301713 
 49.000     51.000     30.        33.500    0.66818    0.09780    1374000301714 
 49.000     51.000     30.        34.500    1.33566    0.11745    1374000301715 
 49.000     51.000     30.        35.500    1.32214    0.09865    1374000301716 
 49.000     51.000     30.        36.500    0.62084    0.09328    1374000301717 
 49.000     51.000     30.        37.500    0.19068    0.05425    1374000301718 
 49.000     51.000     30.        38.500    0.01927    0.03918    1374000301719 
 49.000     51.000     30.        39.500    0.02463    0.03435    1374000301720 
 49.000     51.000     30.        40.500    0.03452    0.01594    1374000301721 
 49.000     51.000     30.        41.500    0.00000    0.04771    1374000301722 
 49.000     51.000     30.        42.500    0.01387    0.01914    1374000301723 
 49.000     51.000     30.        44.500    0.01732    0.01129    1374000301724 
 49.000     51.000     30.        45.500    0.00000    0.03363    1374000301725 
 49.000     51.000     30.        46.500    0.01264    0.01215    1374000301726 
 49.000     51.000     30.        47.500    0.01312    0.00983    1374000301727 
 49.000     51.000     30.        48.500    0.02115    0.01248    1374000301728 
 49.000     51.000     30.        49.500    0.01284    0.00972    1374000301729 
 49.000     51.000     30.        50.500    0.00193    0.02039    1374000301730 
 49.000     51.000     30.        51.500    0.00000    0.03290    1374000301731 
 49.000     51.000     30.        52.500    0.01802    0.01375    1374000301732 
 49.000     51.000     30.        53.500    0.00000    0.02830    1374000301733 
 49.000     51.000     30.        54.500    0.01335    0.00991    1374000301734 
 49.000     51.000     60.         4.500    0.00555    0.00521    1374000301735 
 49.000     51.000     60.         5.500    0.38565    0.04539    1374000301736 
 49.000     51.000     60.         6.500    0.30696    0.05141    1374000301737 
 49.000     51.000     60.         7.500    0.22558    0.04408    1374000301738 
 49.000     51.000     60.         8.500    0.18764    0.03577    1374000301739 
 49.000     51.000     60.         9.500    0.24161    0.04945    1374000301740 
 49.000     51.000     60.        10.500    0.22270    0.05223    1374000301741 
 49.000     51.000     60.        11.500    0.27136    0.04571    1374000301742 
 49.000     51.000     60.        12.500    0.10311    0.04252    1374000301743 
 49.000     51.000     60.        13.500    0.24285    0.03621    1374000301744 
 49.000     51.000     60.        14.500    0.16556    0.04064    1374000301745 
 49.000     51.000     60.        15.500    0.17681    0.04214    1374000301746 
 49.000     51.000     60.        16.500    0.17975    0.02967    1374000301747 
 49.000     51.000     60.        17.500    0.14108    0.03653    1374000301748 
 49.000     51.000     60.        18.500    0.12238    0.04174    1374000301749 
 49.000     51.000     60.        19.500    0.15877    0.04204    1374000301750 
 49.000     51.000     60.        20.500    0.09017    0.04870    1374000301751 
 49.000     51.000     60.        21.500    0.11703    0.04087    1374000301752 
 49.000     51.000     60.        22.500    0.17600    0.03256    1374000301753 
 49.000     51.000     60.        23.500    0.15660    0.03466    1374000301754 
 49.000     51.000     60.        24.500    0.11989    0.03234    1374000301755 
 49.000     51.000     60.        25.500    0.10942    0.03194    1374000301756 
 49.000     51.000     60.        26.500    0.12233    0.03994    1374000301757 
 49.000     51.000     60.        27.500    0.05450    0.03903    1374000301758 
 49.000     51.000     60.        28.500    0.08379    0.04118    1374000301759 
 49.000     51.000     60.        29.500    0.14220    0.04260    1374000301760 
 49.000     51.000     60.        30.500    0.13221    0.04149    1374000301761 
 49.000     51.000     60.        31.500    0.21389    0.04092    1374000301762 
 49.000     51.000     60.        32.500    0.15722    0.04389    1374000301763 
 49.000     51.000     60.        33.500    0.26909    0.04676    1374000301764 
 49.000     51.000     60.        34.500    0.15681    0.04250    1374000301765 
 49.000     51.000     60.        35.500    0.29884    0.04384    1374000301766 
 49.000     51.000     60.        36.500    0.42070    0.04539    1374000301767 
 49.000     51.000     60.        37.500    0.23142    0.04212    1374000301768 
 49.000     51.000     60.        38.500    0.05212    0.01954    1374000301769 
 49.000     51.000     60.        39.500    0.00000    0.02758    1374000301770 
 49.000     51.000     60.        40.500    0.00000    0.01786    1374000301771 
 49.000     51.000     60.        41.500    0.00490    0.00490    1374000301772 
 49.000     51.000     60.        42.500    0.00119    0.01440    1374000301773 
 49.000     51.000     60.        43.500    0.00000    0.00810    1374000301774 
 49.000     51.000     60.        44.500    0.00295    0.00380    1374000301775 
 49.000     51.000     60.        48.500    0.00000    0.00212    1374000301776 
 49.000     51.000     60.        51.500    0.00096    0.00216    1374000301777 
 49.000     51.000     60.        52.500    0.00081    0.00199    1374000301778 
 49.000     51.000     90.         5.500    0.00000    0.02335    1374000301779 
 49.000     51.000     90.         6.500    0.22269    0.03453    1374000301780 
 49.000     51.000     90.         7.500    0.16593    0.02428    1374000301781 
 49.000     51.000     90.         8.500    0.19887    0.02894    1374000301782 
 49.000     51.000     90.         9.500    0.12754    0.02692    1374000301783 
 49.000     51.000     90.        10.500    0.10144    0.03449    1374000301784 
 49.000     51.000     90.        11.500    0.17440    0.02659    1374000301785 
 49.000     51.000     90.        12.500    0.17093    0.02909    1374000301786 
 49.000     51.000     90.        13.500    0.06868    0.02782    1374000301787 
 49.000     51.000     90.        14.500    0.20776    0.03561    1374000301788 
 49.000     51.000     90.        15.500    0.10726    0.03351    1374000301789 
 49.000     51.000     90.        16.500    0.07422    0.03079    1374000301790 
 49.000     51.000     90.        17.500    0.05405    0.03242    1374000301791 
 49.000     51.000     90.        18.500    0.07611    0.02576    1374000301792 
 49.000     51.000     90.        19.500    0.06636    0.01677    1374000301793 
 49.000     51.000     90.        20.500    0.06415    0.02267    1374000301794 
 49.000     51.000     90.        21.500    0.06217    0.02022    1374000301795 
 49.000     51.000     90.        22.500    0.06158    0.02435    1374000301796 
 49.000     51.000     90.        23.500    0.07612    0.01593    1374000301797 
 49.000     51.000     90.        24.500    0.05056    0.02179    1374000301798 
 49.000     51.000     90.        25.500    0.06186    0.01436    1374000301799 
 49.000     51.000     90.        26.500    0.06557    0.02050    1374000301800 
 49.000     51.000     90.        27.500    0.02649    0.01990    1374000301801 
 49.000     51.000     90.        28.500    0.01992    0.02043    1374000301802 
 49.000     51.000     90.        29.500    0.02608    0.02277    1374000301803 
 49.000     51.000     90.        30.500    0.02482    0.02103    1374000301804 
 49.000     51.000     90.        31.500    0.02313    0.01144    1374000301805 
 49.000     51.000     90.        32.500    0.01498    0.01721    1374000301806 
 49.000     51.000     90.        33.500    0.04139    0.01670    1374000301807 
 49.000     51.000     90.        34.500    0.03560    0.01884    1374000301808 
 49.000     51.000     90.        35.500    0.04975    0.01355    1374000301809 
 49.000     51.000     90.        36.500    0.06065    0.01610    1374000301810 
 49.000     51.000     90.        37.500    0.08256    0.01982    1374000301811 
 49.000     51.000     90.        38.500    0.07236    0.02104    1374000301812 
 49.000     51.000     90.        39.500    0.02110    0.01981    1374000301813 
 49.000     51.000     90.        40.500    0.00000    0.01595    1374000301814 
 49.000     51.000     90.        41.500    0.00000    0.01695    1374000301815 
 49.000     51.000     90.        42.500    0.00160    0.00358    1374000301816 
 49.000     51.000     90.        43.500    0.00000    0.01233    1374000301817 
 49.000     51.000     90.        44.500    0.00000    0.01203    1374000301818 
 49.000     51.000     90.        45.500    0.00000    0.00794    1374000301819 
 49.000     51.000     90.        46.500    0.00000    0.01013    1374000301820 
 49.000     51.000     90.        47.500    0.00262    0.00296    1374000301821 
 49.000     51.000     90.        48.500    0.00320    0.00327    1374000301822 
 49.000     51.000     90.        52.500    0.00281    0.00306    1374000301823 
 49.000     51.000    135.         6.500    0.00000    0.01596    1374000301824 
 49.000     51.000    135.         7.500    0.20098    0.04575    1374000301825 
 49.000     51.000    135.         8.500    0.18508    0.03793    1374000301826 
 49.000     51.000    135.         9.500    0.16269    0.03440    1374000301827 
 49.000     51.000    135.        10.500    0.06455    0.04319    1374000301828 
 49.000     51.000    135.        11.500    0.10070    0.04016    1374000301829 
 49.000     51.000    135.        12.500    0.12515    0.02962    1374000301830 
 49.000     51.000    135.        13.500    0.06700    0.02647    1374000301831 
 49.000     51.000    135.        14.500    0.00598    0.00831    1374000301832 
 49.000     51.000    135.        15.500    0.07323    0.02377    1374000301833 
 49.000     51.000    135.        16.500    0.03649    0.01984    1374000301834 
 49.000     51.000    135.        17.500    0.01780    0.02645    1374000301835 
 49.000     51.000    135.        18.500    0.01130    0.03064    1374000301836 
 49.000     51.000    135.        19.500    0.02350    0.02858    1374000301837 
 49.000     51.000    135.        20.500    0.01599    0.02445    1374000301838 
 49.000     51.000    135.        21.500    0.03759    0.02223    1374000301839 
 49.000     51.000    135.        22.500    0.03410    0.02152    1374000301840 
 49.000     51.000    135.        23.500    0.00000    0.03025    1374000301841 
 49.000     51.000    135.        24.500    0.03754    0.02184    1374000301842 
 49.000     51.000    135.        25.500    0.00000    0.02377    1374000301843 
 49.000     51.000    135.        26.500    0.00000    0.02266    1374000301844 
